caseid,age,if_discrim,if_cyber_bullying,if_drugs,if_drink,if_school_attandence,if_mental_healthy,working_hour_weekly,number_relative_friends
16158,7,0,NA,0,6,0,2,NA,5
16159,2,0,NA,0,3,0,1,55,6
16160,3,1,NA,0,7,1,3,35,15
16161,7,0,NA,0,6,0,1,NA,12
16162,3,0,NA,0,5,0,4,NA,15
16163,4,0,NA,0,1,0,1,40,10
16164,1,0,NA,0,5,0,1,NA,15
16165,5,1,NA,0,2,0,2,25,9
16166,3,0,NA,0,7,0,4,NA,2
16167,3,0,NA,0,7,0,1,32,5
16168,4,0,NA,0,3,0,2,40,5
16169,4,0,NA,0,7,0,3,55,12
16170,4,0,NA,0,7,0,1,35,8
16171,6,0,NA,0,1,0,2,NA,6
16172,3,0,NA,0,5,0,3,37.5,10
16173,5,1,NA,0,7,0,4,NA,3
16174,2,0,NA,0,3,0,1,35,20
16175,7,0,NA,0,7,0,1,NA,0
16176,1,0,NA,0,5,1,3,NA,NA
16177,2,0,NA,0,6,0,2,50,20
16178,7,0,NA,0,7,0,3,NA,2
16179,3,0,NA,0,6,0,2,27,10
16180,3,0,NA,0,1,0,1,40,30
16181,1,0,NA,0,3,0,1,37.5,5
16182,7,0,NA,0,3,0,2,NA,10
16183,2,0,NA,0,3,0,3,60,5
16184,5,0,NA,0,3,0,2,22.5,25
16185,4,0,NA,0,5,0,3,30,3
16186,5,0,NA,0,4,0,2,15,5
16187,2,0,NA,0,7,0,2,40,2
16188,3,0,NA,0,5,0,2,38,4
16189,2,0,NA,0,7,0,3,40,6
16190,7,0,NA,0,3,0,3,NA,3
16191,1,0,0,0,7,1,3,12,8
16192,1,1,0,0,7,1,NA,4,6
16193,5,0,NA,0,7,0,1,40,10
16194,3,0,NA,0,4,0,2,40,12
16195,3,1,NA,0,4,0,1,40,15
16196,2,0,NA,0,5,0,2,NA,10
16197,7,0,NA,0,1,0,2,NA,10
16198,5,0,NA,0,7,0,2,40,5
16199,3,1,NA,0,4,0,4,24,0
16200,6,0,NA,0,4,0,1,NA,2
16201,5,1,1,0,5,0,NA,NA,4
16202,2,0,NA,0,3,0,1,60,20
16203,1,0,NA,0,7,0,3,NA,6
16204,4,0,NA,0,5,0,3,48,10
16205,4,0,NA,0,3,0,1,40,100
16206,7,0,NA,0,5,0,1,NA,7
16207,7,0,NA,0,3,0,2,NA,6
16208,4,1,NA,0,5,1,4,37.5,10
16209,6,0,NA,0,7,0,4,NA,4
16210,3,0,NA,0,6,0,2,30,8
16211,5,0,NA,0,5,0,2,50,12
16212,2,0,NA,0,6,0,1,37.5,10
16213,4,0,NA,0,7,0,2,35,15
16214,4,0,NA,0,3,0,1,60,10
16215,1,0,NA,0,5,1,1,NA,15
16216,5,0,NA,0,3,0,3,NA,8
16217,6,NA,NA,NA,NA,NA,NA,NA,10
16218,5,0,NA,0,7,0,5,NA,2
16219,2,1,NA,0,4,0,2,45,4
16220,4,1,NA,0,5,0,1,40,3
16221,7,0,NA,0,7,0,1,NA,10
16222,6,0,NA,0,7,0,2,NA,4
16223,6,0,NA,0,7,0,2,NA,100
16224,3,0,NA,0,4,0,3,NA,7
16225,3,0,NA,0,3,0,1,45,10
16226,4,1,NA,0,5,0,2,35,25
16227,2,0,NA,0,5,0,1,50,30
16228,4,0,NA,0,2,0,2,50,1
16229,2,0,NA,0,6,0,1,37.5,12
16230,3,0,NA,0,5,0,2,70,6
16231,5,0,NA,0,6,0,1,NA,8
16232,3,1,NA,0,5,0,2,37.5,10
16233,5,0,NA,0,6,0,3,40,4
16234,1,0,NA,0,4,0,2,40,5
16235,4,0,NA,0,4,0,2,40,NA
16236,5,0,NA,0,2,1,1,6,16
16237,1,0,NA,0,5,1,1,25,10
16238,2,0,NA,0,3,1,3,35,6
16239,3,0,NA,0,2,0,3,2,7
16240,7,0,NA,0,1,0,1,NA,10
16241,4,0,NA,0,7,0,3,40,10
16242,3,0,NA,0,1,0,2,40,20
16243,4,0,NA,0,6,0,1,45,3
16244,2,0,NA,0,7,0,2,NA,6
16245,5,0,NA,0,7,0,1,NA,10
16246,6,0,NA,0,7,0,1,NA,10
16247,3,0,NA,0,5,0,1,40,10
16248,5,0,NA,0,6,0,2,20,5
16249,7,0,NA,0,5,0,3,NA,20
16250,4,0,NA,0,5,0,3,50,5
16251,5,0,NA,0,6,0,4,NA,5
16252,4,0,NA,0,3,0,2,35,15
16253,2,0,NA,0,7,0,1,NA,10
16254,3,0,NA,0,7,0,4,40,6
16255,1,1,NA,0,2,0,2,45,10
16256,4,0,NA,1,7,0,4,42,6
16257,3,1,NA,0,6,0,2,38,10
16258,7,0,NA,0,5,0,1,NA,6
16259,5,0,NA,0,5,0,1,32,2
16260,3,0,1,0,7,0,2,NA,5
16261,1,0,NA,0,4,0,1,40,8
16262,6,0,NA,0,5,0,3,NA,10
16263,6,0,NA,0,3,0,1,NA,4
16264,2,0,NA,0,6,0,1,30,5
16265,2,0,NA,0,5,1,1,35,12
16266,2,1,NA,0,6,0,1,40,10
16267,4,0,NA,0,3,0,1,50,50
16268,4,0,NA,0,7,0,3,NA,5
16269,1,0,NA,0,3,0,1,40,5
16270,2,0,NA,0,3,0,1,36,10
16271,1,0,NA,0,7,1,2,NA,3
16272,3,0,NA,0,4,0,2,37.5,5
16273,3,0,NA,0,7,0,1,40,20
16274,6,0,NA,0,1,0,1,NA,10
16275,5,0,NA,0,4,0,1,30,4
16276,4,0,0,0,4,0,2,50,5
16277,1,0,NA,0,5,0,2,37.5,30
16278,1,0,NA,0,5,1,1,15,5
16279,6,0,NA,0,1,0,1,NA,15
16280,5,0,NA,0,7,0,2,NA,10
16281,7,0,NA,0,5,0,3,NA,12
16282,6,0,NA,0,3,0,2,NA,4
16283,7,0,NA,0,7,0,1,NA,2
16284,3,0,NA,0,5,0,3,45,25
16285,4,1,NA,0,7,0,1,60,15
16286,1,0,0,0,5,0,1,24,10
16287,2,0,NA,0,4,0,2,40,10
16288,5,1,NA,0,4,0,2,35,50
16289,4,0,NA,0,5,0,2,55,15
16290,6,0,NA,0,2,0,2,NA,10
16291,6,0,NA,0,2,0,1,14.5,8
16292,5,0,0,0,4,0,2,50,6
16293,2,0,NA,0,5,0,1,18,8
16294,1,0,0,0,4,1,3,20,5
16295,5,0,NA,0,6,0,1,NA,12
16296,7,1,NA,0,1,0,1,2,50
16297,4,0,NA,0,7,0,1,40,30
16298,5,0,NA,0,1,0,3,40,4
16299,5,1,NA,0,2,0,1,35,5
16300,5,0,NA,0,6,0,2,37.5,5
16301,5,0,NA,0,7,0,4,NA,1
16302,2,0,NA,0,4,0,2,40,5
16303,1,1,NA,0,7,1,1,17,3
16304,2,0,NA,0,7,0,1,NA,0
16305,5,0,NA,0,7,0,1,50,25
16306,5,0,NA,0,1,0,1,40,25
16307,1,0,NA,0,7,1,1,18,5
16308,1,0,NA,0,7,1,2,25,5
16309,4,0,NA,0,4,0,3,40,10
16310,6,0,NA,0,4,1,2,NA,20
16311,5,0,NA,0,1,0,3,NA,6
16312,6,0,NA,0,7,0,3,NA,200
16313,6,0,NA,0,1,0,2,NA,1
16314,4,0,NA,0,6,0,3,40,10
16315,7,0,NA,0,1,0,1,NA,0
16316,1,0,NA,0,7,1,2,4,4
16317,6,0,NA,0,3,0,2,20,3
16318,1,0,NA,0,5,1,3,10,4
16319,6,0,NA,0,5,0,1,NA,2
16320,5,1,NA,0,5,0,1,10,20
16321,7,0,NA,0,4,0,1,NA,3
16322,3,0,NA,0,4,0,2,38,20
16323,5,0,NA,0,7,0,2,40,10
16324,5,0,NA,0,3,0,3,NA,2
16325,5,0,NA,0,4,0,2,10,5
16326,2,0,NA,0,6,0,1,40,50
16327,6,0,NA,0,3,0,1,37.5,6
16328,1,0,NA,0,7,1,1,NA,4
16329,1,0,NA,0,5,1,2,15,20
16330,7,0,NA,0,3,0,3,NA,6
16331,1,0,NA,0,4,1,1,50,15
16332,5,1,NA,0,7,0,1,40,10
16333,3,0,NA,0,7,0,1,NA,3
16334,4,0,NA,0,7,0,2,40,20
16335,4,0,NA,0,4,0,3,35,3
16336,3,0,NA,0,7,1,2,8,3
16337,6,0,NA,0,7,0,1,NA,2
16338,3,0,NA,0,5,0,1,40,7
16339,3,0,NA,0,3,0,2,45,5
16340,7,0,NA,0,5,0,3,NA,3
16341,3,0,NA,0,3,0,2,36,12
16342,4,0,NA,0,2,0,2,40,100
16343,4,0,NA,0,7,0,4,NA,20
16344,3,0,NA,0,5,0,2,35,5
16345,4,0,NA,0,1,0,3,40,20
16346,4,1,0,0,2,0,2,70,2
16347,6,0,NA,0,6,0,2,NA,20
16348,1,0,NA,0,7,1,1,NA,5
16349,3,0,NA,0,1,0,4,40,5
16350,6,0,NA,0,4,0,3,NA,10
16351,1,1,1,0,6,1,4,6,2
16352,2,0,NA,0,3,0,1,100,10
16353,1,1,NA,0,5,0,3,25,10
16354,5,0,NA,0,7,0,3,60,12
16355,3,1,NA,0,4,0,2,40,10
16356,2,0,NA,0,3,1,2,NA,150
16357,5,0,NA,0,7,0,2,25,2
16358,4,0,NA,0,2,0,1,40,0
16359,7,0,NA,0,1,0,1,NA,2
16360,5,1,0,0,4,0,3,40,10
16361,6,0,NA,0,6,0,1,NA,15
16362,1,1,0,0,5,1,2,10,5
16363,6,0,NA,0,2,0,1,NA,15
16364,1,0,NA,0,4,1,4,8,0
16365,4,1,NA,0,2,0,4,80,9
16366,5,0,NA,0,6,0,1,35,15
16367,5,0,NA,0,3,0,3,44,1
16368,4,0,NA,0,1,0,1,55,6
16369,2,0,NA,0,6,0,1,35,3
16370,6,0,NA,0,5,0,1,NA,4
16371,6,0,NA,0,1,0,1,NA,2
16372,6,0,NA,0,3,0,1,50,12
16373,1,0,NA,0,3,1,4,20,100
16374,1,0,NA,0,5,0,1,35,10
16375,5,0,NA,0,7,0,2,40,10
16376,1,0,1,0,7,1,1,21,25
16377,5,0,NA,0,7,0,1,37.5,10
16378,1,0,NA,0,7,0,1,40,2
16379,6,0,NA,0,3,0,2,77,2
16380,3,0,NA,0,5,0,1,37.5,10
16381,6,0,NA,0,7,0,1,35,11
16382,5,0,NA,0,2,1,2,15,10
16383,5,0,NA,0,1,0,1,30,3
16384,3,0,NA,0,7,0,2,40,20
16385,5,0,NA,0,5,0,2,NA,2
16386,4,0,NA,0,5,0,1,NA,50
16387,3,0,NA,0,2,0,2,40,12
16388,4,0,NA,0,3,0,2,40,6
16389,3,1,NA,0,5,0,3,40,5
16390,6,0,NA,0,5,0,2,NA,25
16391,5,0,NA,0,7,0,3,NA,4
16392,3,0,NA,0,6,0,2,45,10
16393,7,0,NA,0,7,0,2,NA,1
16394,6,0,NA,0,5,0,1,NA,3
16395,5,1,NA,0,6,0,1,35,1
16396,2,0,NA,0,2,0,2,84,15
16397,2,0,NA,0,4,0,1,30,10
16398,3,0,NA,0,5,0,3,35,2
16399,6,0,NA,0,3,0,1,NA,5
16400,1,0,NA,0,7,1,1,4,7
16401,6,0,NA,0,5,0,2,40,15
16402,6,0,NA,0,5,0,3,NA,10
16403,7,0,NA,0,1,0,2,NA,12
16404,2,0,NA,0,5,0,2,40,NA
16405,2,0,NA,0,5,0,3,18,8
16406,3,0,NA,0,5,0,3,35,5
16407,5,1,NA,0,3,0,2,NA,15
16408,7,0,NA,0,3,0,2,NA,12
16409,6,0,NA,0,5,0,3,NA,30
16410,5,0,NA,0,5,0,1,40,5
16411,6,0,NA,0,4,0,2,25,4
16412,5,0,NA,0,5,0,1,65,15
16413,4,0,NA,0,7,0,2,35,3
16414,1,0,NA,0,7,1,2,NA,2
16415,5,0,NA,0,7,0,2,40,5
16416,2,0,NA,0,4,0,2,35,4
16417,3,0,NA,0,3,0,3,11,12
16418,2,0,NA,0,3,1,3,40,10
16419,5,0,NA,0,7,0,2,NA,5
16420,5,1,NA,0,7,1,2,40,4
16421,1,0,NA,0,7,1,1,NA,15
16422,6,0,NA,0,3,0,4,NA,0
16423,3,1,NA,0,7,0,4,37.5,20
16424,5,0,NA,0,5,0,2,37.5,10
16425,3,0,NA,0,3,0,1,44,10
16426,5,0,NA,0,7,0,3,40,4
16427,2,1,1,0,3,0,1,50,10
16428,4,0,NA,0,1,0,1,NA,30
16429,5,0,NA,0,5,0,3,35,10
16430,4,0,NA,0,5,0,2,35,20
16431,1,1,NA,0,7,1,2,5,10
16432,6,0,NA,0,2,0,1,NA,20
16433,2,0,NA,0,4,1,1,50,2
16434,5,1,NA,NA,NA,0,2,NA,20
16435,7,0,NA,0,7,0,3,NA,4
16436,4,0,NA,0,2,0,1,35,50
16437,6,0,NA,0,2,0,1,NA,15
16438,2,0,NA,0,7,0,2,NA,5
16439,7,0,NA,0,1,0,2,NA,20
16440,7,0,NA,0,3,0,3,NA,1
16441,5,0,NA,0,6,0,2,20,100
16442,6,0,NA,0,5,0,2,25,20
16443,3,0,NA,0,7,0,1,37.5,4
16444,4,0,NA,0,7,0,3,37.5,20
16445,3,0,NA,0,5,0,2,37.5,1
16446,4,1,NA,0,5,0,1,60,6
16447,3,0,NA,0,2,0,2,50,3
16448,4,0,NA,0,4,0,3,40,5
16449,7,0,NA,0,7,0,1,NA,6
16450,5,0,NA,0,3,0,2,45,3
16451,5,0,NA,0,2,0,1,NA,8
16452,1,0,NA,0,7,1,2,3,12
16453,4,0,NA,0,5,0,1,35,10
16454,5,0,0,0,1,0,2,78,50
16455,3,0,NA,0,4,0,3,35,5
16456,4,1,NA,0,5,0,2,40,3
16457,4,0,NA,0,6,0,3,NA,10
16458,5,0,NA,0,5,0,2,NA,6
16459,6,0,NA,0,2,0,2,NA,10
16460,4,0,NA,0,7,0,2,37,10
16461,5,0,NA,0,4,0,2,NA,12
16462,5,0,NA,0,1,0,1,40,20
16463,3,0,NA,0,1,0,1,40,5
16464,7,0,NA,0,7,0,4,NA,25
16465,5,0,NA,0,7,0,2,55,5
16466,3,0,NA,0,6,0,2,37.5,10
16467,7,0,NA,0,6,0,3,NA,60
16468,1,1,NA,0,6,1,2,NA,50
16469,7,0,NA,0,7,0,1,NA,12
16470,5,1,NA,0,5,0,4,37,6
16471,4,0,NA,0,5,0,2,40,7
16472,4,0,NA,0,4,0,1,40,10
16473,5,0,NA,0,5,0,1,30,10
16474,1,0,NA,0,5,1,1,15,5
16475,6,0,NA,0,7,0,2,NA,5
16476,4,0,NA,0,1,0,1,37.5,6
16477,6,0,0,0,3,0,2,6,6
16478,6,0,NA,0,3,0,3,NA,12
16479,6,0,NA,0,3,0,1,NA,10
16480,3,0,NA,0,4,0,1,37.5,4
16481,4,0,NA,0,7,0,3,30,2
16482,6,1,NA,0,7,0,2,40,2
16483,6,1,NA,0,4,0,1,NA,3
16484,3,0,NA,0,5,0,3,35,5
16485,5,0,NA,0,5,0,1,NA,10
16486,5,0,NA,0,2,0,1,47.5,5
16487,6,0,NA,0,1,0,3,NA,15
16488,7,0,NA,0,7,0,3,NA,20
16489,1,0,NA,0,7,1,1,8,10
16490,1,1,0,0,4,0,2,45,1
16491,3,1,NA,0,5,1,1,40,50
16492,6,0,NA,0,4,0,2,NA,4
16493,3,0,NA,0,5,0,3,40,4
16494,4,0,NA,0,5,0,3,37.5,20
16495,5,0,NA,0,NA,0,2,40,3
16496,1,0,NA,0,7,1,1,12,10
16497,3,0,NA,0,6,0,1,NA,5
16498,5,1,NA,0,7,0,2,35,3
16499,3,0,NA,0,3,0,1,35,2
16500,7,0,NA,0,7,0,2,NA,4
16501,5,1,NA,0,7,0,3,NA,10
16502,3,NA,NA,NA,NA,NA,NA,NA,NA
16503,4,0,NA,0,3,0,1,60,100
16504,1,0,NA,0,7,1,2,NA,0
16505,4,0,NA,0,5,0,2,25,10
16506,6,0,NA,0,5,0,2,NA,15
16507,7,0,NA,0,5,0,2,NA,4
16508,6,0,NA,0,5,0,1,NA,10
16509,5,0,NA,0,5,0,3,35,5
16510,4,1,NA,0,5,1,2,81.5,25
16511,5,0,NA,0,5,0,2,35,10
16512,3,0,NA,0,5,0,2,50,10
16513,3,0,NA,0,7,0,3,NA,4
16514,1,0,0,0,5,1,3,16,20
16515,3,0,NA,0,7,0,3,40,3
16516,1,0,NA,0,4,1,1,40,5
16517,6,0,NA,0,7,0,2,NA,5
16518,6,0,NA,0,6,0,3,NA,5
16519,3,0,NA,0,4,0,1,35,6
16520,7,0,NA,0,7,0,3,NA,2
16521,5,0,NA,0,5,0,1,40,6
16522,4,0,NA,0,7,0,1,NA,125
16523,1,0,NA,0,3,1,1,40,30
16524,5,0,NA,0,5,0,2,35,10
16525,2,1,NA,0,3,1,1,60,10
16526,5,1,NA,0,7,0,4,NA,6
16527,6,0,NA,0,7,0,NA,NA,12
16528,1,0,NA,0,5,0,3,36,NA
16529,4,0,NA,0,4,0,1,40,15
16530,5,0,NA,0,5,0,3,60,12
16531,6,0,NA,0,5,0,1,15,5
16532,3,0,NA,0,1,0,2,70,10
16533,4,0,NA,0,3,0,2,40,3
16534,4,0,NA,0,5,0,3,NA,4
16535,3,0,NA,0,6,0,2,37.3,2
16536,6,0,NA,0,4,0,1,8,4
16537,6,0,NA,0,3,0,1,NA,5
16538,7,1,NA,0,5,0,2,NA,5
16539,1,0,NA,0,7,1,1,10,5
16540,6,0,NA,0,5,0,2,NA,8
16541,1,0,NA,0,6,1,2,8,6
16542,7,0,NA,0,5,0,2,NA,20
16543,5,0,NA,0,7,0,3,40,NA
16544,7,0,NA,0,6,0,2,NA,5
16545,1,0,NA,0,5,0,3,37.5,10
16546,2,0,NA,0,5,0,2,40,25
16547,6,0,NA,0,7,0,3,NA,1
16548,1,0,NA,0,7,1,1,6,5
16549,1,0,NA,0,4,0,3,42,20
16550,2,0,NA,0,3,0,3,40,25
16551,1,0,NA,0,7,1,3,NA,25
16552,6,0,NA,0,2,0,1,NA,12
16553,5,0,NA,0,3,0,1,NA,6
16554,2,0,NA,0,4,1,2,40,8
16555,4,0,NA,0,4,0,1,40,4
16556,2,0,NA,0,5,0,2,40,10
16557,4,0,NA,0,3,0,1,40,6
16558,5,0,NA,0,6,0,3,55,8
16559,5,0,NA,0,7,0,1,NA,20
16560,5,1,NA,0,2,0,3,NA,100
16561,4,0,NA,0,3,0,1,35,15
16562,3,1,NA,0,7,0,2,40,5
16563,4,0,NA,0,5,0,3,40,20
16564,4,0,1,0,7,0,4,40,30
16565,6,0,NA,0,5,0,3,NA,6
16566,5,0,NA,0,7,0,1,40,20
16567,6,0,NA,0,5,0,1,NA,4
16568,6,NA,NA,NA,NA,0,2,NA,10
16569,6,0,NA,0,7,0,1,NA,7
16570,7,0,NA,0,7,0,3,NA,1
16571,2,1,NA,0,7,0,4,60,100
16572,7,0,NA,0,1,0,2,NA,9
16573,4,1,NA,0,7,0,2,NA,25
16574,1,0,NA,0,4,0,1,42.5,15
16575,1,0,NA,0,7,1,1,NA,5
16576,5,0,NA,0,7,0,1,NA,15
16577,4,0,NA,0,5,0,1,40,25
16578,7,0,NA,0,4,0,1,NA,3
16579,4,0,NA,0,2,0,2,60,8
16580,5,0,NA,0,3,0,2,50,5
16581,2,0,NA,0,6,0,1,50,20
16582,4,0,NA,0,2,0,2,37.5,1
16583,4,1,NA,0,4,1,1,33,150
16584,4,0,NA,0,4,0,4,20,50
16585,4,1,NA,0,2,0,2,50,12
16586,6,0,NA,0,3,0,1,24,4
16587,1,0,NA,0,7,1,2,7,53
16588,7,1,NA,0,7,0,3,NA,12
16589,6,0,NA,0,7,0,1,40,5
16590,4,0,NA,0,5,0,1,37,12
16591,5,0,NA,0,7,0,2,NA,6
16592,5,0,NA,0,3,0,1,NA,7
16593,5,0,NA,0,1,0,1,35,5
16594,4,0,NA,0,5,0,2,35,12
16595,2,0,NA,0,5,0,2,44,10
16596,4,0,NA,0,7,0,1,50,10
16597,3,0,NA,0,3,0,1,35,10
16598,4,1,NA,0,6,0,3,40,NA
16599,2,0,NA,0,5,0,2,40,30
16600,2,0,NA,0,5,1,2,35,5
16601,4,0,NA,0,6,0,2,37,10
16602,5,0,NA,0,3,0,2,NA,10
16603,4,1,NA,0,4,0,2,25,10
16604,1,0,NA,0,7,0,1,28,5
16605,3,0,NA,0,5,0,2,40,5
16606,5,1,NA,0,4,0,2,NA,5
16607,1,0,NA,0,7,1,1,30,15
16608,1,0,1,0,6,1,2,35,15
16609,4,0,NA,0,7,0,1,NA,NA
16610,5,1,NA,0,5,0,3,37.5,200
16611,4,0,NA,0,5,0,1,40,3
16612,6,0,NA,0,3,0,2,NA,8
16613,3,1,NA,0,5,0,1,40,20
16614,5,0,NA,0,1,0,1,25,10
16615,2,0,NA,0,6,0,3,37.5,10
16616,5,0,NA,0,5,0,2,40,0
16617,2,0,NA,0,3,0,1,37.5,6
16618,2,0,NA,0,5,0,2,40,4
16619,6,0,NA,0,7,0,2,NA,10
16620,4,0,NA,0,2,0,2,NA,12
16621,3,1,NA,0,3,0,2,40,15
16622,6,0,NA,0,1,0,3,NA,10
16623,4,0,NA,0,7,0,3,25,3
16624,2,0,NA,0,5,0,1,40,10
16625,2,0,NA,0,5,0,1,40,10
16626,3,0,NA,0,3,0,1,39,5
16627,3,0,NA,0,4,0,1,40,6
16628,5,0,NA,0,5,0,1,35,5
16629,7,0,NA,0,7,0,2,NA,3
16630,6,0,NA,0,5,0,1,60,20
16631,6,0,NA,0,7,0,1,NA,20
16632,2,0,NA,0,2,0,2,30,5
16633,2,0,NA,0,5,0,1,48,20
16634,7,0,NA,0,7,0,2,NA,3
16635,2,0,NA,0,3,0,3,40,20
16636,7,0,NA,0,7,0,1,NA,4
16637,4,0,1,0,7,0,2,37.5,2
16638,7,0,NA,0,6,0,3,NA,2
16639,4,0,NA,0,3,0,2,50,15
16640,6,0,NA,0,2,0,1,NA,0
16641,2,0,NA,0,3,0,1,35,3
16642,3,0,NA,0,4,0,1,40,10
16643,5,0,NA,0,1,0,2,40,25
16644,3,0,NA,0,3,0,3,60,10
16645,2,0,0,0,4,0,3,20,3
16646,7,0,NA,0,7,0,2,NA,7
16647,3,0,NA,0,6,0,2,40,25
16648,4,0,NA,0,3,0,3,20,3
16649,5,0,NA,0,5,0,3,NA,4
16650,5,0,NA,0,5,0,2,15,50
16651,7,0,NA,0,7,0,3,NA,8
16652,2,1,0,0,6,0,1,20,10
16653,6,0,NA,0,2,0,1,NA,11
16654,5,1,NA,0,7,0,3,40,10
16655,2,0,NA,0,3,1,2,20,15
16656,5,0,NA,0,7,0,1,40,10
16657,2,0,1,0,4,0,1,44,5
16658,2,1,NA,0,3,0,1,40,10
16659,3,0,NA,0,1,0,1,20,2
16660,5,0,NA,0,4,0,1,55,3
16661,3,1,NA,0,7,0,3,45,1
16662,6,0,NA,0,3,0,1,NA,12
16663,1,0,NA,0,5,1,3,30,3
16664,7,0,NA,0,3,0,1,NA,4
16665,1,0,NA,0,5,1,1,4,20
16666,3,0,NA,0,7,0,1,40,10
16667,5,0,NA,0,7,0,2,4,100
16668,2,1,NA,0,7,1,4,40,15
16669,7,0,NA,0,7,0,3,NA,50
16670,6,0,NA,0,3,0,1,NA,4
16671,4,1,NA,0,7,0,2,40,1
16672,2,0,NA,0,3,1,2,29,100
16673,5,0,NA,0,7,0,5,NA,3
16674,4,1,NA,0,4,0,3,35,10
16675,1,0,NA,0,5,1,1,10,25
16676,2,0,NA,0,3,1,2,6,5
16677,4,0,NA,0,3,0,2,50,25
16678,4,0,NA,0,4,0,1,55,NA
16679,5,0,NA,0,3,0,2,NA,7
16680,1,0,NA,0,5,1,3,NA,12
16681,7,0,NA,0,6,0,3,NA,5
16682,6,0,NA,0,1,0,1,NA,5
16683,1,0,NA,0,6,1,2,8,5
16684,6,0,NA,0,2,0,3,NA,9
16685,3,0,NA,0,4,0,1,40,10
16686,4,0,NA,0,3,0,1,32,8
16687,1,0,NA,0,5,0,3,40,0
16688,6,1,NA,0,6,0,2,NA,8
16689,6,0,NA,0,5,0,3,40,20
16690,1,0,NA,0,5,0,1,30,40
16691,1,0,NA,0,7,1,2,1,5
16692,5,0,1,0,5,0,2,NA,5
16693,2,0,NA,0,7,0,3,NA,5
16694,4,0,NA,0,3,1,2,20,30
16695,4,0,NA,0,1,0,1,40,8
16696,4,0,NA,0,5,0,2,27,10
16697,4,1,NA,0,6,0,4,NA,30
16698,3,1,NA,0,3,0,3,46,30
16699,3,0,NA,0,4,0,2,20,25
16700,3,0,NA,0,5,0,3,50,12
16701,4,1,NA,0,3,0,1,NA,8
16702,5,0,NA,0,3,0,1,NA,12
16703,4,0,NA,0,3,0,2,40,20
16704,7,0,NA,0,3,0,2,NA,3
16705,1,1,NA,0,5,0,2,40,6
16706,7,0,NA,0,7,0,3,NA,10
16707,5,0,NA,0,4,0,2,35,25
16708,2,0,NA,0,3,0,2,30,5
16709,5,0,NA,0,7,0,4,NA,0
16710,3,0,1,0,3,0,1,35,20
16711,1,0,NA,0,5,1,3,20,5
16712,4,0,NA,0,7,1,3,NA,NA
16713,5,0,NA,0,4,0,1,40,4
16714,2,0,NA,0,5,0,1,50,7
16715,6,0,NA,0,1,0,3,NA,10
16716,1,0,NA,0,3,0,1,37,25
16717,5,0,NA,0,1,0,2,NA,6
16718,6,0,0,0,5,0,2,NA,50
16719,7,0,NA,0,7,0,3,NA,1
16720,2,0,NA,0,5,0,1,35,5
16721,4,0,NA,0,7,0,3,40,2
16722,1,0,NA,0,5,1,3,NA,8
16723,7,0,NA,0,6,0,1,NA,1
16724,1,1,NA,0,5,0,5,32,2
16725,2,0,NA,0,5,0,2,40,4
16726,4,0,1,0,5,0,1,30,6
16727,5,0,NA,0,3,0,3,48,5
16728,6,0,NA,0,1,0,1,30,9
16729,6,0,NA,0,4,0,2,NA,2
16730,6,0,NA,0,6,0,3,NA,25
16731,5,0,NA,0,4,0,2,40,100
16732,1,0,NA,0,4,1,1,15,15
16733,2,0,NA,0,4,0,2,30,10
16734,5,0,NA,0,6,0,3,40,10
16735,1,0,0,0,7,1,3,17.5,7
16736,4,0,NA,0,3,0,1,42,0
16737,7,0,NA,NA,1,0,2,NA,NA
16738,6,0,NA,0,7,0,3,NA,12
16739,5,0,NA,0,4,0,2,43.8,20
16740,5,1,0,0,3,0,4,NA,4
16741,3,0,NA,0,3,1,2,70,20
16742,2,1,NA,0,7,0,3,40,20
16743,6,0,NA,0,7,0,4,NA,3
16744,1,0,NA,0,5,0,1,45,10
16745,6,0,NA,0,4,0,3,15,3
16746,5,0,NA,0,2,0,1,NA,2
16747,1,0,NA,0,5,0,2,40,12
16748,2,0,NA,0,7,0,1,35,50
16749,4,0,NA,0,3,0,2,NA,6
16750,3,0,0,0,7,1,3,NA,0
16751,1,0,NA,0,4,0,1,40,3
16752,4,0,NA,0,3,0,3,40,6
16753,7,0,NA,0,7,0,1,NA,50
16754,2,0,NA,0,7,0,3,43,5
16755,1,0,NA,0,3,1,2,2,10
16756,1,1,1,0,7,1,1,5,10
16757,5,0,NA,0,1,0,3,50,5
16758,3,1,0,0,6,0,3,35,10
16759,1,1,NA,0,5,1,2,10,2
16760,4,1,NA,0,5,0,3,NA,5
16761,7,0,NA,0,1,0,1,NA,3
16762,2,0,NA,0,3,0,3,NA,5
16763,5,1,NA,0,5,0,2,60,10
16764,1,0,NA,0,7,0,3,40,6
16765,2,0,NA,0,5,1,1,15,3
16766,4,0,NA,0,6,0,1,40,6
16767,6,0,NA,0,7,0,2,NA,70
16768,7,0,NA,0,1,0,3,NA,5
16769,2,0,NA,0,6,0,2,30,7
16770,1,0,NA,0,5,1,1,16,7
16771,6,0,NA,0,3,0,1,NA,12
16772,5,0,NA,0,4,0,2,NA,3
16773,2,0,NA,0,3,0,2,35,10
16774,4,0,NA,0,6,0,1,40,3
16775,5,1,NA,0,7,0,3,37.3,30
16776,5,0,NA,0,3,0,2,NA,15
16777,1,0,1,0,7,1,3,NA,8
